instnm,State abbv,American Indian or Alaska Native total (Received Bachelor's degree) 2021-2022,Asian total (Received  Bachelor's degree) 2021-2022,Black or African American total (Received Bachelor's degree) 2021-2022,Hispanic or Latino total (Received Bachelor's degree) 2021-2022,Native Hawaiian or Other Pacific Islander total (Received Bachelor's degree) 2021-2022,White total (Received Bachelor's degree) 2021-2022,Two or more races total (Received Bachelor's degree) 2021-2022,Grand total women (Received Bachelor's degree) 2021-2022,Grand total men (Received Bachelor's degree) 2021-2022,U.S. Nonresident total (Received Bachelor's degree) 2021-2022,Ages  18-24 (Received Bachelor's degree) 2021-2022,Ages  25-39 (Received Bachelor's degree) 2021-2022,Ages  40 and above (Received Bachelor's degree) 2021-2022,American Indian or Alaska Native total (Received Master's degree) 2021-2022,Asian total (Received Master's degree) 2021-2022,Black or African American total (Received Master's degree) 2021-2022,Hispanic or Latino total (Received Master's degree) 2021-2022,Native Hawaiian or Other Pacific Islander total (Received Master's degree) 2021-2022,White total (Received Master's degree) 2021-2022,Two or more races total (Recieved Master's degree) 2021-2022,Grand total women (Received Master's degree) 2012-2022,Grand total men (Received Master's degree) 2012-2022,U.A NonResident total (Received Master's degree) 2012-2022,Ages  18-24 (Received Master's degree) 2021-2022,Ages  25-39 (Received Master's degree) 2021-2022,Ages  40 and above (Received Master's degree) 2021-2022,American Indian or Alaska Native total (Received Doctor's degree) 2021-2022,Asian total (Received Doctor's degree) 2021-2022,Black or African American total (Received Doctor's degree) 2021-2022,Hispanic or Latino total (Received Doctor's degree) 2021-2022,Native Hawaiian or Other Pacific Islander total (Received Doctor's degree) 2021-2022,White total (Received Doctor's degree) 2021-2022,Two or more races total (Received Doctor's degree) 2021-2022,Grand total women (Received Doctor's degree) 2021-2022,Grand total men (Received Doctor's degree) 2021-2022,U.S. Nonresident total (Received Doctor's degree) 2021-2022,Ages  18-24 (Received Doctor's degree) 2021-2022,Ages  25-39 (Received Doctor's degree) 2021-2022,Ages  40 and above (Received Doctor's degree) 2021-2022,Total 12-month unduplicated headcount (2021-2022),Graduation rate  women (Aug 2022),Graduation rate  men (Aug 2022),Graduation rate  American Indian or Alaska Native (Aug 2022),Graduation rate  Asian/Native Hawaiian/Other Pacific Islander (Aug 2022),Graduation rate  Native Hawaiian or Other Pacific Islander (Aug 2022),Graduation rate  Black  non Hispanic (Aug 2022)  ,Graduation rate  Hispanic (Aug 2022),Graduation rate  White  non Hispanic (Aug 2022),Graduation rate  two or more races (Aug 2022),Graduation rate  U.S. Nonresident (Aug 2022),Student-to-faculty ratio (Fall 2022),Secondary school GPA Consideration (2021-2022 Admits),Admission Test Scores Consideration (2021-2022 Admits),Admissions men (2021-2022),Admissions women (2021-2022),Enrolled  women (2021-2022),Enrolled  men (2021-2022),Applicants men (2021-2022),Applicants women (2021-2022),SAT Math 25th percentile score (2021-2022),SAT Math 75th percentile score (2021-2022),ACT Math 25th percentile score (2021-2022),ACT Math 75th percentile score (2021-2022),Grand total men (Bachelor's degree awards in STEM) 2000-2001,Grand total women (Bachelor's degree awards in STEM) 2000-2001,American Indian/Alaska Native total (Bachelor's degree awards in STEM) 2000-2001,American Indian or Alaskan Native men (Bachelor's degree awards in STEM) 2000-2001,American Indian or Alaskan Native women (Bachelor's degree awards in STEM) 2000-2001,Asian or Pacific Islander total (Bachelor's degree awards in STEM) 2000-2001,Asian or Pacific Islander men (Bachelor's degree awards in STEM) 2000-2001,Asian or Pacific Islander women (Bachelor's degree awards in STEM) 2000-2001,Black non-Hispanic  total (Bachelor's degree awards in STEM) 2000-2001,Black non-Hispanic men (Bachelor's degree awards in STEM) 2000-2001,Black non-Hispanic women (Bachelor's degree awards in STEM) 2000-2001,Hispanic men (Bachelor's degree awards in STEM) 2000-2001,Hispanic total (Bachelor's degree awards in STEM) 2000-2001,Hispanic women (Bachelor's degree awards in STEM) 2000-2001,White non-Hispanic total (Bachelor's degree awards in STEM) 2000-2001,White non-Hispanic men (Bachelor's degree awards in STEM) 2000-2001,White non-Hispanic women (Bachelor's degree awards in STEM) 2000-2001,Nonresident alien total (Bachelor's degree awards in STEM) 2000-2001,Nonresident alien men (Bachelor's degree awards in STEM) 2000-2001,Nonresident alien women (Bachelor's degree awards in STEM) 2000-2001,Grand total men (Master's degree awards in STEM) 2000-2001,Grand total women (Master's degree awards in STEM) 2000-2001,American Indian/Alaska Native total (Master's degree awards in STEM) 2000-2001,American Indian or Alaskan Native men  (Master's degree awards in STEM) 2000-2001,American Indian or Alaskan Native women  (Master's degree awards in STEM) 2000-2001,Asian or Pacific Islander total  (Master's degree awards in STEM) 2000-2001,Asian or Pacific Islander men  (Master's degree awards in STEM) 2000-2001,Asian or Pacific Islander women  (Master's degree awards in STEM) 2000-2001,Black non-Hispanic  total  (Master's degree awards in STEM) 2000-2001,Black non-Hispanic men  (Master's degree awards in STEM) 2000-2001,Black non-Hispanic women  (Master's degree awards in STEM) 2000-2001,Hispanic men  (Master's degree awards in STEM) 2000-2001,Hispanic total  (Master's degree awards in STEM) 2000-2001,Hispanic women  (Master's degree awards in STEM) 2000-2001,White non-Hispanic total  (Master's degree awards in STEM) 2000-2001,White non-Hispanic men  (Master's degree awards in STEM) 2000-2001,White non-Hispanic women  (Master's degree awards in STEM) 2000-2001,Nonresident alien total (Master's degree awards in STEM) 2000-2001,Nonresident alien men (Master's degree awards in STEM) 2000-2001,Nonresident alien women (Master's degree awards in STEM) 2000-2001,Grand total men (Doctor's degree awards in STEM) 2000-2001,Grand total women (Doctor's degree awards in STEM) 2000-2001,American Indian/Alaska Native total (Doctor's degree awards in STEM) 2000-2001,American Indian or Alaskan Native men (Doctor's degree awards in STEM) 2000-2001,American Indian or Alaskan Native women (Doctor's degree awards in STEM) 2000-2001,Asian or Pacific Islander total(Doctor's degree awards in STEM) 2000-2001,Asian or Pacific Islander men (Doctor's degree awards in STEM) 2000-2001,Asian or Pacific Islander women (Doctor's degree awards in STEM) 2000-2001,Black non-Hispanic  total (Doctor's degree awards in STEM) 2000-2001,Black non-Hispanic men (Doctor's degree awards in STEM) 2000-2001,Black non-Hispanic women (Doctor's degree awards in STEM) 2000-2001,Hispanic men (Doctor's degree awards in STEM) 2000-2001,Hispanic total (Doctor's degree awards in STEM) 2000-2001,Hispanic women (Doctor's degree awards in STEM) 2000-2001,White non-Hispanic total (Doctor's degree awards in STEM) 2000-2001,White non-Hispanic men (Doctor's degree awards in STEM) 2000-2001,White non-Hispanic women (Doctor's degree awards in STEM) 2000-2001,Nonresident alien total (Doctor's degree awards in STEM) 2000-2001,Nonresident alien men (Doctor's degree awards in STEM) 2000-2001,Nonresident alien women (Doctor's degree awards in STEM) 2000-2001,Total price for in-state students living on campus 2021-2022 ,Total price for out-of-state students living on campus 2021-2022 
East Central University,OK,79,93,34,27,1,277,15,334,249,28,345,193,45,33,6,16,15,0,166,10,160,92,3,14,154,84,,,,,,,,,,,,,,4142,40,23,31,100,,17,16,43,33,15,17,1,5,272,378,239,199,428,577,463,530,16,20,57,44,18,10,8,1,1,0,3,2,1,1,2,1,77,43,34,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20303,29663
East Georgia State College,GA,0,0,10,0,0,21,1,24,8,0,6,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,2457,15,11,0,0,0,12,20,14,5,33,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18605,24957
East Stroudsburg University of Pennsylvania,PA,2,20,163,109,2,601,36,588,378,7,775,173,18,1,4,20,24,0,194,6,185,80,11,105,126,34,0,0,0,1,0,3,0,4,0,0,0,1,3,5853,53,35,100,59,0,39,39,51,31,,20,1,5,1146,1706,349,330,1245,1809,480,570,16,25,65,49,1,0,1,2,1,1,3,3,0,1,2,1,106,60,46,0,0,0,15,11,0,0,0,1,1,0,1,0,1,0,0,0,22,13,9,2,1,1,,,,,,,,,,,,,,,,,,,,,27021,35559
East Tennessee State University,TN,2,34,150,82,1,2012,86,1579,875,30,1774,535,145,0,15,46,18,0,528,19,496,185,35,209,372,100,0,16,21,4,0,230,7,189,102,1,22,227,42,15096,59,50,50,71,0,34,31,58,51,48,16,1,5,2461,5023,1160,696,2837,5725,,,17,25,117,61,0,0,0,11,6,5,5,3,2,0,2,2,157,106,51,3,2,1,37,24,1,1,0,2,0,2,0,0,0,0,0,0,45,30,15,13,6,7,,,,,,,,,,,,,,,,,,,,,25890,29192
East Texas Baptist University,TX,2,1,43,38,2,187,7,165,119,3,246,29,9,0,1,14,9,0,51,2,41,36,0,46,27,4,,,,,,,,,,,,,,1811,46,38,,0,0,25,38,48,40,0,14,1,2,526,518,180,225,792,826,,,,,7,7,0,0,0,1,0,1,0,0,0,1,1,0,12,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41224,41224
East West College of Natural Medicine,FL,,,,,,,,,,,,,,0,0,1,2,0,13,0,13,3,0,0,9,7,,,,,,,,,,,,,,80,100,,,,,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East-West University,IL,0,2,14,3,1,2,0,17,19,14,16,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,609,14,9,,0,,8,18,25,,33,33,,,,,,,,,,,,,9,5,0,0,0,8,5,3,2,2,0,0,2,2,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Connecticut State University,CT,1,27,75,103,0,600,36,540,368,6,754,133,21,0,2,4,9,0,62,3,56,26,1,37,33,12,,,,,,,,,,,,,,4736,64,55,67,82,,45,44,63,45,50,14,1,2,1268,2121,471,313,1913,2716,,,,,32,25,0,0,0,3,1,2,5,0,5,3,3,0,43,27,16,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29836,43240
Eastern Florida State College,FL,1,9,71,91,0,451,31,392,268,2,186,337,136,,,,,,,,,,,,,,,,,,,,,,,,,,,17809,53,49,67,61,75,38,50,55,45,25,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16980,24223
Eastern Illinois University,IL,4,18,157,97,2,706,32,701,390,27,715,280,96,0,10,41,27,1,422,9,422,205,85,146,388,93,,,,,,,,,,,,,,10588,57,51,50,88,,43,44,64,48,26,15,1,5,1915,3211,449,329,2843,4302,440,560,17,24,104,64,0,0,0,2,1,1,6,5,1,1,1,0,158,96,62,1,1,0,23,24,0,0,0,0,0,0,3,0,3,0,0,0,40,20,20,4,3,1,,,,,,,,,,,,,,,,,,,,,25802,28170
Eastern International College-Belleville,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern International College-Jersey City,NJ,0,0,3,8,0,6,0,19,0,0,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,542,43,0,,88,,44,29,25,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Kentucky University,KY,2,30,125,69,6,2060,76,1446,981,37,1715,541,171,0,18,51,31,2,534,19,512,231,15,180,413,150,0,1,11,1,1,40,1,46,13,1,0,34,25,16584,54,43,60,50,0,26,42,51,41,88,16,1,1,2526,4605,1533,960,2583,4668,470,590,17,24,97,43,0,0,0,0,0,0,3,3,0,0,0,0,127,86,41,7,6,1,26,11,1,1,0,0,0,0,1,1,0,0,0,0,32,22,10,1,0,1,,,,,,,,,,,,,,,,,,,,,21962,32234
Eastern Mennonite University,VA,0,9,17,10,1,195,14,167,99,12,189,46,31,0,3,13,6,0,75,2,75,29,3,12,45,47,0,0,0,0,0,1,0,1,0,0,0,0,1,1675,69,53,0,0,,41,53,72,36,44,10,1,5,362,676,131,77,385,705,550,800,28,33,20,7,0,0,0,0,0,0,1,1,0,0,0,0,22,15,7,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55500,55500
Eastern Michigan University,MI,9,83,387,167,3,2021,95,1832,1139,64,1825,939,207,1,60,99,59,0,626,33,647,297,55,159,637,148,0,0,2,2,0,19,1,24,4,3,0,18,10,18314,49,40,33,62,100,33,37,52,42,54,14,1,5,5141,9670,1492,820,6360,11146,460,580,17,25,139,86,1,1,0,12,4,8,11,5,6,0,1,1,175,118,57,16,8,8,72,61,0,0,0,20,3,17,4,1,3,0,0,0,37,28,9,68,37,31,,,,,,,,,,,,,,,,,,,,,30610,30610
Eastern Nazarene College,MA,0,6,26,19,1,56,5,74,45,6,76,28,15,0,2,8,7,0,42,2,50,18,4,9,44,15,,,,,,,,,,,,,,736,57,43,,71,,26,48,53,57,63,9,1,5,284,260,50,47,481,368,475,650,18,23,13,7,0,0,0,1,1,0,1,0,1,0,0,0,14,10,4,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41408,41408
Eastern New Mexico University-Main Campus,NM,18,15,30,299,9,296,15,477,235,12,327,283,102,9,10,18,124,1,172,5,248,101,7,24,220,105,,,,,,,,,,,,,,6523,47,34,54,40,33,25,39,45,38,75,16,1,1,224,257,180,169,647,833,430,530,15,21,21,19,1,1,0,0,0,0,2,1,1,5,6,1,29,12,17,1,1,0,3,3,0,0,0,0,0,0,0,0,0,1,1,0,4,1,3,1,1,0,,,,,,,,,,,,,,,,,,,,,19910,21950
Eastern Oregon University,OR,10,11,7,85,15,406,25,364,212,0,249,225,102,4,3,4,17,1,86,7,84,43,1,35,68,24,,,,,,,,,,,,,,4585,43,32,43,38,25,14,36,41,31,0,13,1,3,263,368,150,117,275,371,,,,,12,17,0,0,0,0,0,0,0,0,0,0,1,1,26,12,14,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24669,37359
Eastern School of Acupuncture and Traditional Medicine,NJ,,,,,,,,,,,,,,0,11,1,1,0,8,0,21,2,0,0,9,14,,,,,,,,,,,,,,103,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern University,PA,0,6,68,42,1,189,11,244,97,6,222,81,38,0,24,103,35,2,260,11,309,199,16,25,293,187,0,0,6,0,0,6,0,10,4,1,0,1,13,6295,62,52,,50,,40,48,69,10,56,15,1,5,430,769,211,128,653,1087,,,,,5,6,0,0,0,0,0,0,2,1,1,0,0,0,9,4,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53245,53245
Eastern Virginia Medical School,VA,,,,,,,,,,,,,,0,31,42,11,0,143,22,202,67,0,48,209,12,1,47,28,1,2,83,2,96,79,0,1,159,15,1445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Washington University,WA,23,71,60,344,5,1262,147,1204,860,68,1276,696,92,16,41,40,116,1,643,49,670,298,1,140,578,250,0,0,0,2,0,34,3,25,15,0,1,39,0,16041,52,46,35,34,8,42,46,52,50,55,19,1,3,1572,2536,784,521,1642,2590,,,,,92,81,7,1,6,9,5,4,0,0,0,2,5,3,128,73,55,8,2,6,13,9,1,1,0,0,0,0,0,0,0,0,1,1,12,7,5,3,2,1,,,,,,,,,,,,,,,,,,,,,25056,42882
Eastwick College-Ramsey,NJ,0,0,5,6,0,6,0,16,1,0,3,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1015,64,50,,80,50,33,50,82,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecclesia College,AR,0,1,3,2,0,15,0,6,18,3,19,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1,,,,,,,,,,,,,,178,29,26,0,,,0,20,29,100,100,10,1,2,25,8,6,19,35,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28430,28430
Eckerd College,FL,4,13,14,35,0,330,15,294,133,16,409,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2088,68,67,100,80,100,71,58,68,76,47,11,1,3,1204,2723,468,182,1870,3710,,,,,37,66,0,0,0,0,0,0,0,0,0,0,2,2,91,30,61,8,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65636,65636
ECPI University,VA,9,65,352,129,5,628,55,521,759,0,192,844,244,1,7,37,10,0,68,5,54,76,0,11,83,36,,,,,,,,,,,,,,16866,55,46,53,62,57,47,57,51,56,,12,3,3,1516,2444,588,420,1765,3037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecumenical Theological Seminary,MI,,,,,,,,,,,,,,0,0,5,1,0,4,0,6,4,0,0,2,8,0,1,5,0,0,1,0,5,3,1,0,2,6,100,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eden Theological Seminary,MO,,,,,,,,,,,,,,0,0,10,1,0,11,0,12,11,1,0,3,20,0,0,2,0,0,6,0,4,4,0,0,1,7,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edgewood College,WI,1,11,13,34,0,274,11,268,91,4,266,78,15,1,4,4,6,0,107,2,107,22,4,9,91,29,0,0,7,2,1,23,0,27,9,1,0,7,29,2153,66,51,,75,,50,71,63,67,50,12,1,2,382,760,161,95,410,784,,,,,7,11,0,0,0,0,0,0,0,0,0,1,1,0,13,5,8,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48430,48430
Edinboro University of Pennsylvania,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1037,1773,402,242,1160,1882,480,570,18,25,38,30,0,0,0,1,1,0,2,0,2,0,0,0,62,34,28,3,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,,,,,,,,,,,,,,,,,,,,,27054,31572
Edmonds College,WA,0,2,4,3,0,7,0,12,5,1,3,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,9576,32,28,0,35,50,13,30,33,20,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18438,23975
Edward Via College of Osteopathic Medicine,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,2,95,36,19,0,318,0,255,215,0,1,469,0,2280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edward Waters University,FL,0,0,98,6,0,2,4,61,52,0,84,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1347,36,26,,0,,29,83,60,17,,17,1,2,2014,2996,148,196,2576,3678,,,,,4,6,0,0,0,0,0,0,10,4,6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27164,27164
Elim Bible Institute and College,NY,0,0,0,2,0,7,0,4,6,1,6,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,129,80,71,,,,,,71,100,100,9,1,5,23,17,8,10,24,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18980,18980
Elizabeth City State University,NC,0,4,201,14,1,58,20,177,128,3,224,58,23,0,1,8,1,0,9,0,25,7,0,5,19,8,,,,,,,,,,,,,,2382,44,40,100,,,41,60,33,50,0,16,1,5,874,1716,183,141,1249,2124,410,520,15,18,37,43,0,0,0,2,1,1,63,28,35,0,0,0,15,8,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14425,18425
Elizabethtown College,PA,0,8,9,12,0,355,5,259,138,6,328,48,20,0,4,3,3,0,88,0,82,18,0,63,23,14,,,,,,,,,,,,,,2215,77,76,100,73,,70,44,79,63,55,13,1,5,725,1270,257,177,992,1518,530,630,25,30,25,23,0,0,0,1,1,0,0,0,0,0,1,1,45,24,21,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49080,49080
Elmezzi Graduate School of Molecular Medicine,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,1,1,0,0,2,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elmhurst University,IL,1,50,31,176,0,454,10,466,270,6,573,153,10,0,15,15,27,1,175,6,166,88,7,28,187,39,,,,,,,,,,,,,,3876,72,54,100,74,,27,64,68,72,100,13,1,5,1060,1593,333,198,1598,2106,510,600,19,27,38,41,0,0,0,11,5,6,3,3,0,2,3,1,49,22,27,7,3,4,13,13,0,0,0,3,3,0,3,1,2,0,11,11,3,3,0,4,4,0,,,,,,,,,,,,,,,,,,,,,55222,55222
Elmira College,NY,0,1,7,11,1,128,5,105,60,7,156,9,0,0,0,2,1,0,16,1,13,7,0,5,13,2,,,,,,,,,,,,,,733,60,47,0,40,100,36,44,64,25,63,7,1,5,456,838,108,48,515,864,,,,,8,11,0,0,0,0,0,0,0,0,0,0,0,0,14,6,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50503,50503
Elon University,NC,3,37,81,85,0,1225,51,929,588,34,1497,20,0,0,4,16,11,0,86,0,81,45,5,38,75,13,2,1,27,10,0,118,1,116,55,0,7,160,4,7446,86,79,100,91,,77,82,83,89,95,11,1,3,4875,8984,948,643,6434,11400,,,,,20,25,0,0,0,2,2,0,1,1,0,1,1,0,39,16,23,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55647,55647
Embry-Riddle Aeronautical University-Daytona Beach,FL,1,57,53,180,3,734,56,329,939,160,1074,193,0,1,7,9,15,0,84,5,71,146,91,110,104,3,1,0,0,2,0,9,2,8,26,20,0,32,2,10690,76,60,,75,50,51,57,66,69,62,18,5,5,4916,1775,487,1375,6770,2485,570,670,22,28,116,21,1,1,0,1,1,0,0,0,0,4,5,1,91,74,17,32,30,2,7,3,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,8,6,2,,,,,,,,,,,,,,,,,,,,,57754,57754
Embry-Riddle Aeronautical University-Prescott,AZ,7,34,12,74,1,320,47,137,398,26,482,47,6,0,2,1,1,0,4,0,2,11,4,2,10,1,,,,,,,,,,,,,,3265,75,69,67,74,100,33,61,76,66,74,18,5,5,1872,827,214,535,2512,1147,570,690,23,29,75,14,0,0,0,3,1,2,2,0,2,0,0,0,74,65,9,9,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58036,58036
Embry-Riddle Aeronautical University-Worldwide,FL,8,66,127,264,9,958,66,212,1435,65,128,1109,410,4,50,103,157,6,698,52,320,849,63,41,777,351,0,0,0,0,0,3,0,2,2,0,0,0,4,18431,19,17,25,10,0,6,11,21,17,63,19,5,2,786,103,71,447,1091,187,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Emerson College,MA,2,45,38,127,2,533,35,591,354,135,912,33,0,0,23,35,88,1,332,17,477,81,38,131,365,62,,,,,,,,,,,,,,6368,78,77,,85,0,74,80,76,84,77,15,2,5,1464,3774,736,322,3352,8216,580,690,25,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75944,75944
Emmanuel College,MA,1,21,26,44,0,306,10,359,89,8,419,23,6,0,4,1,1,0,22,1,31,9,0,8,16,14,,,,,,,,,,,,,,2121,67,62,,58,,71,52,68,71,100,13,1,5,1047,3439,332,113,1612,4460,550,620,,,0,20,0,0,0,4,0,4,4,0,4,0,0,0,8,0,8,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63265,63265
Emmanuel College,GA,1,3,16,10,2,99,5,79,73,16,134,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,990,47,28,,0,0,26,25,40,33,53,12,1,5,378,349,108,132,519,415,490,570,18,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34256,34256
Emmaus Bible College,IA,1,2,0,1,0,19,0,18,9,3,24,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,205,90,69,100,,,100,100,79,,,7,1,5,40,65,30,18,41,65,530,580,17,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30770,30770
Emory & Henry College,VA,0,2,15,2,1,168,9,114,87,0,186,13,2,0,0,3,3,0,49,0,66,16,0,36,45,1,0,0,0,0,0,1,0,21,10,0,1,30,0,1534,67,47,0,0,,30,18,66,33,,12,1,3,885,1086,180,210,1061,1199,,,,,15,9,0,0,0,1,0,1,1,1,0,0,0,0,22,14,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52865,52865
Emory University,GA,1,489,174,226,2,787,89,1303,818,338,1936,169,16,4,207,300,107,1,711,47,1143,506,227,394,1127,128,0,80,81,56,0,415,29,449,356,113,57,702,46,15926,92,88,,93,,89,90,89,97,87,9,2,5,1801,2563,896,598,12736,20699,730,790,,,105,84,0,0,0,60,33,27,13,5,8,2,3,1,105,60,45,2,2,0,26,62,0,0,0,7,2,5,4,0,4,0,2,2,65,18,47,9,5,4,15,15,0,0,0,2,0,2,2,0,2,0,1,1,19,11,8,6,4,2,75594,75594
Emperor's College of Traditional Oriental Medicine,CA,,,,,,,,,,,,,,0,7,1,3,0,16,1,24,8,2,1,24,7,0,2,0,1,0,2,0,8,3,4,0,3,6,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empire College,CA,,,,,,,,,,,,,,0,1,0,4,0,6,0,8,5,0,0,13,0,1,0,0,0,0,10,0,7,5,0,0,7,5,137,48,80,,,,50,57,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empire State University,NY,7,45,254,205,4,1149,43,1411,620,7,321,945,765,1,8,52,25,1,237,13,252,111,3,14,196,153,,,,,,,,,,,,,,15303,23,30,0,25,,20,25,29,25,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
